5C_1713_ENr121_FOR_86|hg19|chr2:118539524-118544883	5C_1713_ENr121_REV_159|hg19|chr2:118755560-118760863	116.873	198.536
5C_1717_ENr132_FOR_38|hg19|chr13:113466485-113470083	5C_1717_ENr132_REV_19|hg19|chr13:113348809-113360063	232.179	394.77
5C_1717_ENr132_FOR_53|hg19|chr13:113522701-113523628	5C_1717_ENr132_REV_16|hg19|chr13:113342742-113346444	107.092	278.623
5C_1717_ENr132_FOR_56|hg19|chr13:113542822-113546320	5C_1717_ENr132_REV_4|hg19|chr13:113294757-113305233	103.27	188.657
5C_1717_ENr132_FOR_61|hg19|chr13:113564435-113567711	5C_1717_ENr132_REV_19|hg19|chr13:113348809-113360063	89.2264	210.056
5C_1717_ENr132_FOR_62|hg19|chr13:113567711-113586862	5C_1717_ENr132_REV_4|hg19|chr13:113294757-113305233	386.763	243.189
5C_1717_ENr132_FOR_62|hg19|chr13:113567711-113586862	5C_1717_ENr132_REV_79|hg19|chr13:113678635-113686689	369.868	409.1
5C_1717_ENr132_FOR_62|hg19|chr13:113567711-113586862	5C_1717_ENr132_REV_85|hg19|chr13:113744147-113753700	324.706	254.336
5C_1717_ENr132_FOR_63|hg19|chr13:113586862-113599247	5C_1717_ENr132_REV_79|hg19|chr13:113678635-113686689	868.969	362.808
5C_1717_ENr132_FOR_64|hg19|chr13:113599247-113615511	5C_1717_ENr132_REV_19|hg19|chr13:113348809-113360063	170.967	185.121
5C_1717_ENr132_FOR_83|hg19|chr13:113729977-113734803	5C_1717_ENr132_REV_80|hg19|chr13:113686689-113714650	596.631	986.359
5C_1717_ENr132_FOR_87|hg19|chr13:113768823-113776286	5C_1717_ENr132_REV_16|hg19|chr13:113342742-113346444	116.944	131.942
5C_1717_ENr132_FOR_9|hg19|chr13:113324265-113328031	5C_1717_ENr132_REV_48|hg19|chr13:113503767-113513563	129.53	213.942
5C_1717_ENr132_FOR_9|hg19|chr13:113324265-113328031	5C_1717_ENr132_REV_4|hg19|chr13:113294757-113305233	809.465	954.423
5C_1718_ENr133_FOR_103|hg19|chr21:40695608-40702099	5C_1718_ENr133_REV_116|hg19|chr21:40757151-40764378	303.681	395.215
5C_1718_ENr133_FOR_104|hg19|chr21:40702099-40712819	5C_1718_ENr133_REV_116|hg19|chr21:40757151-40764378	577.014	408.539
5C_1718_ENr133_FOR_104|hg19|chr21:40702099-40712819	5C_1718_ENr133_REV_57|hg19|chr21:40553066-40557191	138.835	240.084
5C_1718_ENr133_FOR_44|hg19|chr21:40526994-40534295	5C_1718_ENr133_REV_114|hg19|chr21:40748850-40752541	130.627	183.119
5C_1718_ENr133_FOR_58|hg19|chr21:40557191-40559845	5C_1718_ENr133_REV_116|hg19|chr21:40757151-40764378	107.49	264.556
5C_1718_ENr133_FOR_81|hg19|chr21:40614587-40619915	5C_1718_ENr133_REV_116|hg19|chr21:40757151-40764378	127.185	283.147
5C_1718_ENr133_FOR_94|hg19|chr21:40671591-40673895	5C_1718_ENr133_REV_116|hg19|chr21:40757151-40764378	431.703	355.818
5C_1720_ENr212_FOR_114|hg19|chr5:142270616-142273578	5C_1720_ENr212_REV_31|hg19|chr5:141995276-142003263	83.7481	193.257
5C_1720_ENr212_FOR_114|hg19|chr5:142270616-142273578	5C_1720_ENr212_REV_36|hg19|chr5:142018169-142028310	152.467	219.767
5C_1720_ENr212_FOR_23|hg19|chr5:141979495-141982118	5C_1720_ENr212_REV_31|hg19|chr5:141995276-142003263	815.928	963.307
5C_1720_ENr212_FOR_33|hg19|chr5:142011667-142014234	5C_1720_ENr212_REV_31|hg19|chr5:141995276-142003263	1752.22	1505.67
5C_1720_ENr212_FOR_38|hg19|chr5:142037058-142045237	5C_1720_ENr212_REV_49|hg19|chr5:142077053-142078408	356.781	545.385
5C_1722_ENr221_FOR_150|hg19|chr5:56286818-56288828	5C_1722_ENr221_REV_147|hg19|chr5:56265720-56268144	705.434	800.988
5C_1722_ENr221_FOR_21|hg19|chr5:55888671-55890364	5C_1722_ENr221_REV_127|hg19|chr5:56200128-56206898	75.9485	255.274
5C_1723_ENr222_FOR_112|hg19|chr6:132564401-132574898	5C_1723_ENr222_REV_20|hg19|chr6:132269655-132282174	232.242	484.229
5C_1723_ENr222_FOR_14|hg19|chr6:132232580-132243347	5C_1723_ENr222_REV_20|hg19|chr6:132269655-132282174	580.892	836.166
5C_1723_ENr222_FOR_15|hg19|chr6:132243347-132257249	5C_1723_ENr222_REV_20|hg19|chr6:132269655-132282174	847.89	1152.84
5C_1724_ENr223_FOR_102|hg19|chr6:74208016-74225478	5C_1724_ENr223_REV_79|hg19|chr6:74062967-74076046	183.913	420.545
5C_1724_ENr223_FOR_102|hg19|chr6:74208016-74225478	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	714.73	903.688
5C_1724_ENr223_FOR_102|hg19|chr6:74208016-74225478	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	381.872	556.805
5C_1724_ENr223_FOR_102|hg19|chr6:74208016-74225478	5C_1724_ENr223_REV_94|hg19|chr6:74160392-74184826	1607.93	1245.58
5C_1724_ENr223_FOR_103|hg19|chr6:74225478-74226762	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	176.005	567.936
5C_1724_ENr223_FOR_103|hg19|chr6:74225478-74226762	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	129.071	331.744
5C_1724_ENr223_FOR_103|hg19|chr6:74225478-74226762	5C_1724_ENr223_REV_94|hg19|chr6:74160392-74184826	426.964	635.365
5C_1724_ENr223_FOR_51|hg19|chr6:73946090-73955774	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	150.984	235.434
5C_1724_ENr223_FOR_53|hg19|chr6:73958859-73968658	5C_1724_ENr223_REV_79|hg19|chr6:74062967-74076046	279.093	373.06
5C_1724_ENr223_FOR_53|hg19|chr6:73958859-73968658	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	295.884	323.304
5C_1724_ENr223_FOR_72|hg19|chr6:74039397-74041926	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	743.608	700.533
5C_1724_ENr223_FOR_72|hg19|chr6:74039397-74041926	5C_1724_ENr223_REV_94|hg19|chr6:74160392-74184826	264.107	285.649
5C_1724_ENr223_FOR_76|hg19|chr6:74053486-74056539	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	630.099	700.344
5C_1724_ENr223_FOR_76|hg19|chr6:74053486-74056539	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	269.17	445.024
5C_1724_ENr223_FOR_77|hg19|chr6:74056539-74059296	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	654.118	1163.25
5C_1724_ENr223_FOR_77|hg19|chr6:74056539-74059296	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	364.321	576.246
5C_1724_ENr223_FOR_77|hg19|chr6:74056539-74059296	5C_1724_ENr223_REV_94|hg19|chr6:74160392-74184826	251.472	487.141
5C_1724_ENr223_FOR_78|hg19|chr6:74059296-74062967	5C_1724_ENr223_REV_94|hg19|chr6:74160392-74184826	256.709	341.853
5C_1724_ENr223_FOR_85|hg19|chr6:74120165-74122020	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	851.766	904.32
5C_1724_ENr223_FOR_85|hg19|chr6:74120165-74122020	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	3251.61	2304.5
5C_1724_ENr223_FOR_89|hg19|chr6:74126855-74128780	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	338.044	704.396
5C_1724_ENr223_FOR_89|hg19|chr6:74126855-74128780	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	750.077	903.367
5C_1724_ENr223_FOR_91|hg19|chr6:74129954-74133463	5C_1724_ENr223_REV_79|hg19|chr6:74062967-74076046	358.578	395.981
5C_1724_ENr223_FOR_91|hg19|chr6:74129954-74133463	5C_1724_ENr223_REV_81|hg19|chr6:74078047-74099067	678.467	583.396
5C_1724_ENr223_FOR_91|hg19|chr6:74129954-74133463	5C_1724_ENr223_REV_83|hg19|chr6:74099986-74112890	829.521	895.456
5C_1725_ENr231_FOR_29|hg19|chr1:151324693-151329948	5C_1725_ENr231_REV_15|hg19|chr1:151254384-151268403	310.467	1230.03
5C_1725_ENr231_FOR_29|hg19|chr1:151324693-151329948	5C_1725_ENr231_REV_17|hg19|chr1:151270864-151283078	247.611	437.479
5C_1725_ENr231_FOR_29|hg19|chr1:151324693-151329948	5C_1725_ENr231_REV_1|hg19|chr1:151158061-151171193	169.011	307.571
5C_1725_ENr231_FOR_29|hg19|chr1:151324693-151329948	5C_1725_ENr231_REV_4|hg19|chr1:151180715-151199990	172.451	334.372
5C_1725_ENr231_FOR_35|hg19|chr1:151358657-151368243	5C_1725_ENr231_REV_10|hg19|chr1:151219411-151234038	206.249	328.878
5C_1725_ENr231_FOR_35|hg19|chr1:151358657-151368243	5C_1725_ENr231_REV_15|hg19|chr1:151254384-151268403	273.972	591.043
5C_1725_ENr231_FOR_35|hg19|chr1:151358657-151368243	5C_1725_ENr231_REV_17|hg19|chr1:151270864-151283078	197.767	421.979
5C_1725_ENr231_FOR_35|hg19|chr1:151358657-151368243	5C_1725_ENr231_REV_1|hg19|chr1:151158061-151171193	107.739	240.191
5C_1725_ENr231_FOR_35|hg19|chr1:151358657-151368243	5C_1725_ENr231_REV_4|hg19|chr1:151180715-151199990	123.01	299.543
5C_1725_ENr231_FOR_35|hg19|chr1:151358657-151368243	5C_1725_ENr231_REV_77|hg19|chr1:151516085-151535167	139.607	379.004
5C_1725_ENr231_FOR_38|hg19|chr1:151375897-151378579	5C_1725_ENr231_REV_10|hg19|chr1:151219411-151234038	206.521	418.417
5C_1725_ENr231_FOR_38|hg19|chr1:151375897-151378579	5C_1725_ENr231_REV_15|hg19|chr1:151254384-151268403	298.826	482.704
5C_1725_ENr231_FOR_38|hg19|chr1:151375897-151378579	5C_1725_ENr231_REV_1|hg19|chr1:151158061-151171193	145.765	243.516
5C_1725_ENr231_FOR_38|hg19|chr1:151375897-151378579	5C_1725_ENr231_REV_27|hg19|chr1:151309061-151322694	239.957	525.705
5C_1725_ENr231_FOR_38|hg19|chr1:151375897-151378579	5C_1725_ENr231_REV_31|hg19|chr1:151333184-151350267	371.711	910.762
5C_1725_ENr231_FOR_60|hg19|chr1:151443030-151447169	5C_1725_ENr231_REV_100|hg19|chr1:151618750-151636526	162.794	177.049
5C_1725_ENr231_FOR_60|hg19|chr1:151443030-151447169	5C_1725_ENr231_REV_56|hg19|chr1:151427826-151434310	2014.15	1370.97
5C_1725_ENr231_FOR_66|hg19|chr1:151461759-151468043	5C_1725_ENr231_REV_100|hg19|chr1:151618750-151636526	152.964	259.782
5C_1725_ENr231_FOR_66|hg19|chr1:151461759-151468043	5C_1725_ENr231_REV_54|hg19|chr1:151411623-151426875	347.888	634.24
5C_1725_ENr231_FOR_69|hg19|chr1:151473324-151476039	5C_1725_ENr231_REV_54|hg19|chr1:151411623-151426875	338.584	337.665
5C_1725_ENr231_FOR_81|hg19|chr1:151542198-151546427	5C_1725_ENr231_REV_77|hg19|chr1:151516085-151535167	1582.19	2048.01
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_100|hg19|chr1:151618750-151636526	361.78	667.73
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_15|hg19|chr1:151254384-151268403	74.9015	193.665
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_17|hg19|chr1:151270864-151283078	72.7479	158.346
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_37|hg19|chr1:151368336-151375897	119.925	274.781
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_54|hg19|chr1:151411623-151426875	215.7	506.665
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_56|hg19|chr1:151427826-151434310	144.57	262.287
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_73|hg19|chr1:151496437-151509688	371.758	686.682
5C_1725_ENr231_FOR_82|hg19|chr1:151546427-151553405	5C_1725_ENr231_REV_77|hg19|chr1:151516085-151535167	1821.41	1197.18
5C_1725_ENr231_FOR_83|hg19|chr1:151553405-151554759	5C_1725_ENr231_REV_14|hg19|chr1:151246650-151254384	85.1516	170.792
5C_1725_ENr231_FOR_83|hg19|chr1:151553405-151554759	5C_1725_ENr231_REV_54|hg19|chr1:151411623-151426875	112.731	457.308
5C_1725_ENr231_FOR_83|hg19|chr1:151553405-151554759	5C_1725_ENr231_REV_73|hg19|chr1:151496437-151509688	240.276	430.933
5C_1725_ENr231_FOR_83|hg19|chr1:151553405-151554759	5C_1725_ENr231_REV_77|hg19|chr1:151516085-151535167	649.872	1197.14
5C_1725_ENr231_FOR_89|hg19|chr1:151565791-151575769	5C_1725_ENr231_REV_100|hg19|chr1:151618750-151636526	538.859	438.219
5C_1725_ENr231_FOR_89|hg19|chr1:151565791-151575769	5C_1725_ENr231_REV_15|hg19|chr1:151254384-151268403	82.4621	236.286
5C_1725_ENr231_FOR_89|hg19|chr1:151565791-151575769	5C_1725_ENr231_REV_31|hg19|chr1:151333184-151350267	97.3767	190.725
5C_1725_ENr231_FOR_89|hg19|chr1:151565791-151575769	5C_1725_ENr231_REV_54|hg19|chr1:151411623-151426875	233.485	401.773
5C_1725_ENr231_FOR_89|hg19|chr1:151565791-151575769	5C_1725_ENr231_REV_56|hg19|chr1:151427826-151434310	130.955	294.037
5C_1725_ENr231_FOR_89|hg19|chr1:151565791-151575769	5C_1725_ENr231_REV_73|hg19|chr1:151496437-151509688	465.807	428.269
5C_1725_ENr231_FOR_89|hg19|chr1:151565791-151575769	5C_1725_ENr231_REV_77|hg19|chr1:151516085-151535167	877.305	923.411
5C_1725_ENr231_FOR_90|hg19|chr1:151575769-151578164	5C_1725_ENr231_REV_77|hg19|chr1:151516085-151535167	404.714	553.465
5C_1726_ENr232_FOR_23|hg19|chr9:131831982-131842694	5C_1726_ENr232_REV_11|hg19|chr9:131751602-131768464	320.545	398.125
5C_1726_ENr232_FOR_23|hg19|chr9:131831982-131842694	5C_1726_ENr232_REV_13|hg19|chr9:131773348-131796486	1059.44	718.059
5C_1726_ENr232_FOR_23|hg19|chr9:131831982-131842694	5C_1726_ENr232_REV_29|hg19|chr9:131868698-131877516	404.446	762.946
5C_1726_ENr232_FOR_31|hg19|chr9:131886615-131894277	5C_1726_ENr232_REV_13|hg19|chr9:131773348-131796486	258.714	420.792
5C_1726_ENr232_FOR_31|hg19|chr9:131886615-131894277	5C_1726_ENr232_REV_29|hg19|chr9:131868698-131877516	2413.04	1426.55
5C_1726_ENr232_FOR_36|hg19|chr9:131920611-131926415	5C_1726_ENr232_REV_11|hg19|chr9:131751602-131768464	134.995	271.373
5C_1726_ENr232_FOR_36|hg19|chr9:131920611-131926415	5C_1726_ENr232_REV_13|hg19|chr9:131773348-131796486	117.488	468.787
5C_1726_ENr232_FOR_46|hg19|chr9:131982124-131988125	5C_1726_ENr232_REV_41|hg19|chr9:131934362-131946993	276.782	853.711
5C_1726_ENr232_FOR_55|hg19|chr9:132033339-132039583	5C_1726_ENr232_REV_34|hg19|chr9:131901542-131918821	164.948	436.868
5C_1726_ENr232_FOR_55|hg19|chr9:132033339-132039583	5C_1726_ENr232_REV_41|hg19|chr9:131934362-131946993	397.775	999.784
5C_1726_ENr232_FOR_56|hg19|chr9:132039583-132044332	5C_1726_ENr232_REV_41|hg19|chr9:131934362-131946993	233.601	319.806
5C_1726_ENr232_FOR_58|hg19|chr9:132054291-132073259	5C_1726_ENr232_REV_29|hg19|chr9:131868698-131877516	178.502	331.675
5C_1726_ENr232_FOR_58|hg19|chr9:132054291-132073259	5C_1726_ENr232_REV_34|hg19|chr9:131901542-131918821	497.335	300.329
5C_1726_ENr232_FOR_58|hg19|chr9:132054291-132073259	5C_1726_ENr232_REV_41|hg19|chr9:131934362-131946993	523.172	594.448
5C_1726_ENr232_FOR_67|hg19|chr9:132111895-132120381	5C_1726_ENr232_REV_29|hg19|chr9:131868698-131877516	77.4827	197.788
5C_1726_ENr232_FOR_67|hg19|chr9:132111895-132120381	5C_1726_ENr232_REV_41|hg19|chr9:131934362-131946993	148.568	256.702
5C_1726_ENr232_FOR_69|hg19|chr9:132135948-132138344	5C_1726_ENr232_REV_41|hg19|chr9:131934362-131946993	89.0875	320.353
5C_1726_ENr232_FOR_71|hg19|chr9:132145058-132156914	5C_1726_ENr232_REV_29|hg19|chr9:131868698-131877516	78.0997	211.438
5C_1726_ENr232_FOR_71|hg19|chr9:132145058-132156914	5C_1726_ENr232_REV_34|hg19|chr9:131901542-131918821	110.551	209.261
5C_1726_ENr232_FOR_71|hg19|chr9:132145058-132156914	5C_1726_ENr232_REV_41|hg19|chr9:131934362-131946993	122.791	323.539
5C_1726_ENr232_FOR_7|hg19|chr9:131713118-131721178	5C_1726_ENr232_REV_11|hg19|chr9:131751602-131768464	817.942	1347.31
5C_1726_ENr232_FOR_7|hg19|chr9:131713118-131721178	5C_1726_ENr232_REV_13|hg19|chr9:131773348-131796486	414.199	1123.76
5C_1726_ENr232_FOR_7|hg19|chr9:131713118-131721178	5C_1726_ENr232_REV_34|hg19|chr9:131901542-131918821	99.0206	186.617
5C_1726_ENr232_FOR_8|hg19|chr9:131721178-131735322	5C_1726_ENr232_REV_13|hg19|chr9:131773348-131796486	601.268	635.554
5C_1727_ENr233_FOR_102|hg19|chr15:44128499-44135043	5C_1727_ENr233_REV_100|hg19|chr15:44092692-44100030	1211.3	659.938
5C_1727_ENr233_FOR_10|hg19|chr15:43750262-43763629	5C_1727_ENr233_REV_22|hg19|chr15:43792489-43802874	676.84	721.781
5C_1727_ENr233_FOR_10|hg19|chr15:43750262-43763629	5C_1727_ENr233_REV_23|hg19|chr15:43802874-43806906	407.534	530.241
5C_1727_ENr233_FOR_18|hg19|chr15:43770018-43770785	5C_1727_ENr233_REV_20|hg19|chr15:43782117-43785993	3895.73	1490.96
5C_1727_ENr233_FOR_18|hg19|chr15:43770018-43770785	5C_1727_ENr233_REV_22|hg19|chr15:43792489-43802874	673.178	898.005
5C_1727_ENr233_FOR_18|hg19|chr15:43770018-43770785	5C_1727_ENr233_REV_23|hg19|chr15:43802874-43806906	568.619	535.831
5C_1727_ENr233_FOR_19|hg19|chr15:43770785-43782117	5C_1727_ENr233_REV_22|hg19|chr15:43792489-43802874	854.594	1592.38
5C_1727_ENr233_FOR_1|hg19|chr15:43732797-43733210	5C_1727_ENr233_REV_23|hg19|chr15:43802874-43806906	419.576	336.953
5C_1727_ENr233_FOR_29|hg19|chr15:43825784-43834250	5C_1727_ENr233_REV_22|hg19|chr15:43792489-43802874	650.226	728.303
5C_1727_ENr233_FOR_29|hg19|chr15:43825784-43834250	5C_1727_ENr233_REV_25|hg19|chr15:43807815-43812531	839.371	871.622
5C_1727_ENr233_FOR_29|hg19|chr15:43825784-43834250	5C_1727_ENr233_REV_81|hg19|chr15:44034348-44042259	155.89	301.902
5C_1727_ENr233_FOR_2|hg19|chr15:43733210-43733538	5C_1727_ENr233_REV_23|hg19|chr15:43802874-43806906	669.083	368.242
5C_1727_ENr233_FOR_54|hg19|chr15:43916541-43924442	5C_1727_ENr233_REV_81|hg19|chr15:44034348-44042259	483.455	577.411
5C_1733_ENr324_FOR_100|hg19|chrX:123203108-123207191	5C_1733_ENr324_REV_105|hg19|chrX:123225472-123228574	489.588	874.657
5C_1733_ENr324_FOR_100|hg19|chrX:123203108-123207191	5C_1733_ENr324_REV_46|hg19|chrX:122987469-122995786	189.489	511.817
5C_1733_ENr324_FOR_103|hg19|chrX:123214848-123217170	5C_1733_ENr324_REV_105|hg19|chrX:123225472-123228574	2282.39	1539.4
5C_1733_ENr324_FOR_104|hg19|chrX:123217170-123225472	5C_1733_ENr324_REV_74|hg19|chrX:123096825-123103985	130.632	305.79
5C_1733_ENr324_FOR_41|hg19|chrX:122922906-122950023	5C_1733_ENr324_REV_73|hg19|chrX:123094743-123096825	114.096	274.838
5C_1733_ENr324_FOR_41|hg19|chrX:122922906-122950023	5C_1733_ENr324_REV_74|hg19|chrX:123096825-123103985	272.582	266.439
5C_1733_ENr324_FOR_43|hg19|chrX:122950588-122965292	5C_1733_ENr324_REV_73|hg19|chrX:123094743-123096825	419.844	299.676
5C_1733_ENr324_FOR_43|hg19|chrX:122950588-122965292	5C_1733_ENr324_REV_74|hg19|chrX:123096825-123103985	302.371	399.935
5C_1733_ENr324_FOR_44|hg19|chrX:122965292-122985050	5C_1733_ENr324_REV_73|hg19|chrX:123094743-123096825	243.459	325.443
5C_1733_ENr324_FOR_44|hg19|chrX:122965292-122985050	5C_1733_ENr324_REV_74|hg19|chrX:123096825-123103985	371.951	402.045
5C_1733_ENr324_FOR_69|hg19|chrX:123080886-123088016	5C_1733_ENr324_REV_46|hg19|chrX:122987469-122995786	198.174	591.278
5C_1733_ENr324_FOR_85|hg19|chrX:123155862-123157974	5C_1733_ENr324_REV_73|hg19|chrX:123094743-123096825	363.308	752.776
5C_1733_ENr324_FOR_8|hg19|chrX:122802090-122807302	5C_1733_ENr324_REV_74|hg19|chrX:123096825-123103985	107.697	146.058
5C_1733_ENr324_FOR_96|hg19|chrX:123194294-123200759	5C_1733_ENr324_REV_73|hg19|chrX:123094743-123096825	195.718	611.433
5C_1734_ENr331_FOR_16|hg19|chr2:220383598-220399434	5C_1734_ENr331_REV_26|hg19|chr2:220487655-220503909	450.374	580.569
5C_1734_ENr331_FOR_17|hg19|chr2:220399434-220405720	5C_1734_ENr331_REV_10|hg19|chr2:220323470-220332835	394.833	504.534
5C_1734_ENr331_FOR_17|hg19|chr2:220399434-220405720	5C_1734_ENr331_REV_14|hg19|chr2:220365521-220371495	389.597	738.084
5C_1734_ENr331_FOR_17|hg19|chr2:220399434-220405720	5C_1734_ENr331_REV_25|hg19|chr2:220453896-220487655	443.136	853.752
5C_1734_ENr331_FOR_17|hg19|chr2:220399434-220405720	5C_1734_ENr331_REV_26|hg19|chr2:220487655-220503909	488.939	1278.84
5C_1734_ENr331_FOR_17|hg19|chr2:220399434-220405720	5C_1734_ENr331_REV_5|hg19|chr2:220286000-220296219	345.774	508.576
5C_1734_ENr331_FOR_17|hg19|chr2:220399434-220405720	5C_1734_ENr331_REV_7|hg19|chr2:220307194-220309040	179.18	351.993
5C_1734_ENr331_FOR_17|hg19|chr2:220399434-220405720	5C_1734_ENr331_REV_9|hg19|chr2:220315487-220323470	424.492	645.441
5C_1734_ENr331_FOR_35|hg19|chr2:220531044-220533106	5C_1734_ENr331_REV_26|hg19|chr2:220487655-220503909	486.322	627.032
5C_1734_ENr331_FOR_40|hg19|chr2:220541441-220547189	5C_1734_ENr331_REV_26|hg19|chr2:220487655-220503909	384.017	669.267
5C_1734_ENr331_FOR_43|hg19|chr2:220552916-220561414	5C_1734_ENr331_REV_26|hg19|chr2:220487655-220503909	1070.79	649.974
5C_1734_ENr331_FOR_43|hg19|chr2:220552916-220561414	5C_1734_ENr331_REV_5|hg19|chr2:220286000-220296219	197.453	181.953
5C_1734_ENr331_FOR_47|hg19|chr2:220570049-220573272	5C_1734_ENr331_REV_26|hg19|chr2:220487655-220503909	309.401	421.915
5C_1734_ENr331_FOR_54|hg19|chr2:220587981-220593899	5C_1734_ENr331_REV_25|hg19|chr2:220453896-220487655	206.437	343.317
5C_1734_ENr331_FOR_54|hg19|chr2:220587981-220593899	5C_1734_ENr331_REV_26|hg19|chr2:220487655-220503909	1087.81	663.919
5C_1735_ENr332_FOR_16|hg19|chr11:64226475-64233213	5C_1735_ENr332_REV_32|hg19|chr11:64322633-64349180	273.492	551.482
5C_1735_ENr332_FOR_16|hg19|chr11:64226475-64233213	5C_1735_ENr332_REV_35|hg19|chr11:64356433-64395036	297.637	472.219
5C_1735_ENr332_FOR_16|hg19|chr11:64226475-64233213	5C_1735_ENr332_REV_38|hg19|chr11:64402707-64415880	296.479	544.456
